122,0.47541,0.46721,32.754,1144.2,56.557,3393.4,0.20907,4.2405,98,0.37755,0.42857,28.02,980.8,5.1327,185.38,48.367,2902,8.5714,514.29,0.18395,3.8193,0.029388,0.59401,379.1,2,126,100,96.99,25,-1000,50,116,116,99,270.02,2,102,4.7482,96.65,2.65,-142.7,2.94,84,94,99,0.027737,0.040791,0.027246,0.050868,0.50521,1.0001,2.31E+16,8.35E+17,3.86E+16,2.32E+18,1.32E+14,2.68E+15,0,255,251.99,93,0,0,0,-1,0,0,349,4439,0,0,0,300,0,2739,0,0,0,0,0,0,0,0,0,1,0
131,0.38931,0.54198,32.924,1169.6,55.878,3352.7,0.22046,4.7876,101,0.38614,0.44554,29.624,1060.3,4.5743,166.91,49.901,2994.1,7.7228,463.37,0.18086,3.7428,0.032871,0.70693,394.16,2,131,100,98.01,25,-1000,50,121,121,99,149.81,2,108,2.346,97.01,1.39,10.8,1.66,94,100,99,-0.023493,-0.035894,-0.0029036,-0.012499,0.57735,0.92299,2.06E+16,7.52E+17,3.48E+16,2.09E+18,1.48E+14,3.18E+15,0,255,251.99,46,0,0,0,-1,0,0,364,4701,0,0,0,180,0,3126,1,0,0,0,0,0,0,0,0,0,1
59,0.30508,0.52542,28.949,1013.1,49.831,2989.8,0.1878,4.0075,78,0.30769,0.38462,24.179,848.77,7.8205,268.21,41.538,2492.3,13.846,830.77,0.14855,3.14,0.054359,1.1692,180.47,2,62,100,95.9,25,-1000,50,50,50,99,418.2,2,78,5.7536,98.6,5.36,-148.98,5.75,58,72,99,-0.057585,-0.081318,-0.056732,-0.086145,0.50784,0.996,3.52E+16,1.21E+18,6.24E+16,3.74E+18,2.45E+14,5.27E+15,0,148,148,186,0,0,0,-1,0,0,150,1908,0,0,0,448,0,1857,0,0,1,0,0,0,0,0,1,0,0
73,0.69863,0.24658,32.603,1132.1,56.712,3402.7,0.20877,4.3297,60,0.51667,0.13333,22.35,781.78,8.1167,273.95,38.5,2295,15,900,0.15644,3.3289,0.044667,0.79311,234.64,2,73,100,98.99,25,-1000,50,69,69,99,331.61,2,63,7.5374,96.29,5.26,-135.45,5.74,46,53,99,-0.033884,-0.049366,-0.013866,-0.042579,0.58065,1.0482,3.66E+16,1.23E+18,6.76E+16,4.05E+18,2.01E+14,3.57E+15,0,208,208,178,0,0,0,-1,0,0,205,2600,0,2,0,362,0,1341,0,0,1,0,0,0,0,0,0,1,0
123,0.53659,0.38211,32.024,1125.4,55.122,3307.3,0.21528,4.4366,61,0.52459,0.21311,25.459,886.61,5.0328,174.28,44.262,2655.7,8.8525,531.15,0.17902,3.8848,0.027541,0.48743,370.06,2,125,100,97.66,25,-1000,50,113,113,99,155.15,2,63,11.926,97.76,2.46,-87.06,2.94,52,54,99,-0.010778,-0.018813,-0.0032362,-0.0072845,0.53925,1.0117,2.27E+16,7.85E+17,3.99E+16,2.39E+18,1.24E+14,2.20E+15,0,255,251.99,91,0,0,0,-1,0,0,340,4328,0,4,0,185,0,1548,1,0,0,0,0,0,0,0,0,1,0
32,0.40625,0.4375,29.125,1014.2,50.625,3037.5,0.18292,3.9354,46,0.6087,0.17391,27.391,964.3,5.3043,185.22,46.957,2817.4,9.1304,547.83,0.1913,4.1588,0.031304,0.60754,111.24,2,32,100,98.1,25,-1000,50,27,27,81.25,100.51,2,50,5.2214,96.04,2.01,-1.69,2.61,39,46,99,-0.013043,-0.025466,-0.040111,-0.054103,0.56842,0.85874,2.39E+16,8.34E+17,4.11E+16,2.47E+18,1.41E+14,2.74E+15,0,81,81,64,0,0,0,-1,0,0,81,1029,0,2,0,131,0,1365,0,1,0,0,0,0,0,0,1,0,0
121,0.38843,0.55372,33.008,1166.4,56.529,3391.7,0.22799,4.8742,63,0.31746,0.47619,27.476,959.25,6.8413,246.56,47.619,2857.1,11.429,685.71,0.13905,2.6491,0.052698,1.2392,376.07,2,124,100,97.36,25,-1000,50,115,115,99,262.37,2,64,2.5937,98.56,4.1,-129.6,4.57,52,62,99,-0.015252,-0.031501,-0.044949,-0.053459,0.50493,1.0015,3.08E+16,1.11E+18,5.15E+16,3.09E+18,2.37E+14,5.58E+15,0,255,251.99,139,0,0,0,-1,0,0,346,4418,0,1,0,292,0,1631,1,0,0,0,0,0,0,0,0,1,0
68,0.47059,0.47059,31.647,1079.3,56.471,3388.2,0.21412,4.4902,84,0.38095,0.33333,24.595,861.17,7.0476,248.79,42.857,2571.4,12.143,728.57,0.1654,3.5232,0.055873,1.2895,222.56,2,70,100,97.34,25,-1000,50,64,64,99,394.03,2,86,4.2002,97.13,4.58,-192.39,4.93,67,76,99,-0.017494,-0.032018,-0.022308,-0.031646,0.52247,0.99939,3.17E+16,1.12E+18,5.47E+16,3.28E+18,2.52E+14,5.81E+15,0,193,193,173,0,0,0,-1,0,0,193,2385,0,1,0,424,0,1996,0,0,1,0,0,0,0,1,0,0,0
55,0.83636,0.072727,31.564,1104.3,54.545,3272.7,0.20873,4.5612,85,0.67059,0.094118,27.388,984.73,6.9765,244.11,45.624,2727.6,12,720,0.16314,3.3562,0.047373,0.97224,183.48,2,57,100,95.62,25,-1000,50,51,51,99,376.18,2,85,5.7359,98.28,4.43,-118.29,4.78,67,82,99,-0.065684,-0.085095,-0.0072414,-0.014087,0.69277,1.1533,3.14E+16,1.10E+18,5.40E+16,3.24E+18,2.13E+14,4.38E+15,0,151,151,133,0,0,0,-1,0,0,153,1941,0,0,0,406,0,2293,1,0,0,0,0,0,0,0,0,1,0
130,0.63077,0.32308,33.085,1157.9,57.231,3433.8,0.20185,4.0823,69,0.53623,0.21739,26.507,942.04,5.8841,201.45,45.217,2713,10.435,626.09,0.19227,4.3024,0.031498,0.61237,409.18,2,134,100,97.4,25,-1000,50,126,126,99,272.21,2,71,4.514,98.1,3.83,-105.27,4.26,56,66,99,0.0027823,0.025646,0.033722,0.047147,0.6069,1.032,2.65E+16,9.07E+17,4.70E+16,2.82E+18,1.42E+14,2.76E+15,0,255,251.99,121,0,0,0,-1,0,0,379,4812,0,0,0,302,0,1810,0,0,0,0,0,0,0,0,0,1,0
62,0.35484,0.62903,34.177,1194.6,59.032,3541.9,0.21333,4.4508,39,0.15385,0.51282,23.615,841.92,11.103,401.92,40,2400,18.462,1107.7,0.17128,3.72,0.078632,1.6725,213.58,2,62,100,98.41,25,-1000,50,61,61,99,324.02,2,41,1.4679,97.97,7.9,-54.37,8.63,28,39,99,-0.0080875,-1.35E-05,0.0080586,0.014044,0.55133,0.89251,5.00E+16,1.81E+18,8.31E+16,4.99E+18,3.54E+14,7.53E+15,0,184,184,172,0,0,0,-1,0,0,184,2337,0,0,0,354,0,931,1,0,0,0,0,0,0,1,0,0,0
43,0.55814,0.25581,27.186,915.23,48.837,2930.2,0.18605,4.0701,112,0.39286,0.41964,27.67,950.03,3.4107,110.11,48.75,2925,6.4286,385.71,0.19214,4.1143,0.018095,0.33071,138.33,2,47,100,95.11,25,-1000,50,36,36,99,100.09,2,112,7.4927,97.73,0.89,103.76,1.16,96,103,99,-0.04843,-0.057561,-0.011037,-0.010038,0.66571,0.79946,1.54E+16,4.96E+17,2.90E+16,1.74E+18,8.15E+13,1.49E+15,0,105,105,0,41,41,0,-1,0,0,108,1334,0,0,0,130,0,3100,1,0,0,0,0,0,0,0,0,1,0
77,0.36364,0.5974,34.117,1217.2,57.662,3459.7,0.19931,4.0861,122,0.43443,0.39344,29.131,1033.6,3.418,119.63,49.672,2980.3,5.9016,354.1,0.17279,3.5424,0.021093,0.42415,255.72,2,80,100,97.08,25,-1000,50,75,75,99,97.5,2,125,8.4622,96.33,0.78,-40.5,1.02,112,113,99,-0.026573,-0.022608,-0.011978,-0.015115,0.55758,0.99442,1.54E+16,5.39E+17,2.66E+16,1.59E+18,9.50E+13,1.91E+15,0,223,223,0,11,11,0,-1,0,0,226,2912,0,2,0,127,0,3547,1,0,0,0,0,0,0,1,0,0,0
105,0.70476,0.27619,34.629,1230,58.857,3531.4,0.2061,4.087,56,0.5,0.28571,27.179,953.79,6.375,227.98,47.143,2828.6,10.714,642.86,0.15381,3.1857,0.028095,0.45857,339.98,2,107,100,98.22,25,-1000,50,103,103,99,204.02,2,56,2.8683,98.32,3.64,-28.98,4.18,45,54,99,0.011957,0.0231,-0.0075067,-0.00060479,0.53552,0.93068,2.87E+16,1.03E+18,4.83E+16,2.90E+18,1.27E+14,2.07E+15,0,255,251.99,102,0,0,0,-1,0,0,310,3982,0,1,0,234,0,1451,0,1,0,0,0,0,0,1,0,0,0
97,0.51546,0.41237,32.031,1117.6,38.041,2273.2,0.2077,4.3974,128,0.45312,0.39062,28.781,997.03,3.1562,107.31,31.078,1825,3.2812,196.88,0.17198,3.5295,0.022708,0.46042,216.58,2,99,100,71.68,25,-1000,50,62,62,99,47.54,2,133,8.4582,68.52,0.36,41.93,0.58,117,77,77.54,-0.013703,-0.024747,-0.017168,-0.022296,0.55,0.97308,1.42E+16,4.83E+17,1.48E+16,8.87E+17,1.02E+14,2.07E+15,0,255,251.99,0,96,96,0,-1,34,0,187,2387,0,1,51,78,0,2392,1,0,0,0,0,0,0,0,0,1,0
95,0.47368,0.47368,32.674,1136.8,56.842,3410.5,0.22147,4.7736,71,0.39437,0.40845,28.31,1001.1,4.4085,153.7,48.169,2890.1,7.6056,456.34,0.16676,3.541,0.032864,0.76338,300.85,2,96,100,96.61,25,-1000,50,90,90,99,75.61,2,75,4.2632,97.41,1.01,-47.89,1.41,64,68,99,0.01115,0.020471,-0.01441,-0.012859,0.52463,0.99691,1.99E+16,6.92E+17,3.43E+16,2.06E+18,1.48E+14,3.44E+15,0,255,251.99,60,0,0,0,-1,0,0,271,3442,0,0,0,106,0,2088,1,0,0,0,0,0,0,0,0,1,0
92,0.40217,0.58696,33.793,1165.5,59.348,3560.9,0.22362,4.6538,93,0.33333,0.53763,30.462,1076.6,3.4624,124.24,52.258,3135.5,5.8065,348.39,0.20444,4.408,0.024086,0.52961,303.85,2,95,100,97.59,25,-1000,50,91,91,99,76.33,2,97,4.4976,97.87,0.79,-7.83,1.1,85,93,99,-0.0064746,0.0079748,-0.017086,0.0002059,0.56262,0.92245,1.56E+16,5.60E+17,2.62E+16,1.57E+18,1.08E+14,2.39E+15,0,255,251.99,0,13,13,0,-1,0,0,274,3447,0,1,0,106,0,2884,1,0,0,0,0,0,0,0,0,1,0
38,0.73684,0.078947,28.368,994.42,48.947,2936.8,0.19509,4.3207,91,0.63736,0.14286,26.549,911.01,3.5275,126.1,46.813,2808.8,5.9341,356.04,0.18842,4.0944,0.029597,0.69187,123.29,2,38,100,97.79,25,-1000,50,31,31,93.29,80.32,2,92,12.683,96.86,0.87,1.47,1.2,81,80,99,0.0073665,0.014192,-0.00073126,0.00033895,0.51321,0.92784,1.59E+16,5.68E+17,2.67E+16,1.60E+18,1.33E+14,3.12E+15,0,93,93,0,0,0,0,-1,0,0,93,1185,0,0,0,110,0,2437,0,1,0,0,0,0,0,0,0,0,1
65,0.63077,0.29231,31.446,1079.7,55.385,3323.1,0.20779,4.3694,148,0.38514,0.39189,26.966,946.11,5.7095,194.89,46.622,2797.3,10.135,608.11,0.19081,4.0595,0.034775,0.71279,183.94,2,67,100,96.57,25,-1000,50,61,61,99,504.85,2,150,11.277,96.61,3.37,-210.42,3.57,123,139,99,-0.021728,0.0041351,0.010841,0.0076687,0.50744,0.99764,14.845,20.268,10.98,10.98,28.255,96.524,0,158,157.98,97,0,0,0,-1,1,0,154,2247,0,0,1,535,0,3925,0,1,0,0,1,0,0,0,1,0,0
23,0.69565,0.13043,27.522,920.57,49.565,2973.9,0.2,4.447,47,0.42553,0.06383,16.574,568.19,9.1915,311.79,29.362,1761.7,16.596,995.74,0.11404,2.4579,0.06695,1.4502,81.15,2,24,100,96.52,25,-1000,50,17,17,51.16,361.42,2,47,12.093,97.92,7.69,-115.47,8.33,31,37,99,-0.20114,-0.27265,0.0016488,-0.031011,0.68293,1.1297,4.14E+16,1.40E+18,7.47E+16,4.48E+18,3.02E+14,6.53E+15,0,57,57,190,0,0,0,-1,0,0,51,638,0,2,0,391,0,751,1,0,0,0,0,0,0,0,0,1,0
106,0.33019,0.61321,34.057,1236.4,56.604,3396.2,0.20818,4.2751,86,0.32558,0.52326,30.535,1104.1,3.814,139.53,50.93,3055.8,6.2791,376.74,0.20047,4.4163,0.029147,0.65736,330.96,2,107,100,97.7,25,-1000,50,100,100,99,129.11,2,92,3.7784,96.55,1.4,-22.79,1.73,79,87,99,-0.044863,-0.059474,-0.028194,-0.032245,0.51183,0.98973,1.72E+16,6.28E+17,2.83E+16,1.70E+18,1.31E+14,2.96E+15,0,255,251.99,23,0,0,0,-1,0,0,301,3924,0,4,0,159,0,2700,1,0,0,0,0,0,0,0,0,1,0
76,0.38158,0.57895,33.368,1172.6,57.592,3453.3,0.18789,3.9419,64,0.125,0.29688,15.141,545.39,16.094,557.12,25.312,1518.8,28.125,1687.5,0.090417,1.8638,0.1125,2.4579,258.69,2,81,100,96.14,25,-1000,50,76,76,99,979.8,2,67,11.289,95.01,14.62,-435.69,15.07,32,58,99,-0.042763,-0.030886,-0.0060393,-0.012455,0.53942,1.013,7.25E+16,2.51E+18,1.27E+17,7.60E+18,5.07E+14,1.11E+16,0,220,220,255,0,0,0,-1,2,0,229,2907,0,0,5,1010,0,882,1,0,0,0,0,0,0,0,0,0,1
87,0.63218,0.27586,31.805,1121.5,54.483,3269,0.20322,4.3117,111,0.63964,0.18018,28.099,981.23,4.5586,165.3,49.153,2947.2,7.5676,454.05,0.18054,3.6652,0.027628,0.52204,267.75,2,89,100,97.86,25,-1000,50,79,79,99,352.46,2,121,11.781,96.11,2.91,-85.42,3.16,102,108,99,-0.067515,-0.0904,-0.013419,-0.034145,0.51458,0.96752,2.05E+16,7.44E+17,3.41E+16,2.04E+18,1.24E+14,2.35E+15,0,238,237.91,36,0,0,0,-1,0,0,238,3037,0,1,0,382,0,3082,1,0,0,0,0,0,0,0,0,1,0
83,0.18072,0.80723,35.494,1280.7,59.277,3556.6,0.22988,4.8014,52,0.17308,0.65385,29.269,1043,5.5962,204.1,49.615,2976.9,9.2308,553.85,0.19436,4.1703,0.04641,1.131,282.81,2,88,100,97.37,25,-1000,50,84,84,99,132.5,2,55,3.8118,97.07,2.41,-47.71,2.95,46,52,99,-0.0075239,-0.012034,-0.030114,-0.021727,0.56561,1.047,2.52E+16,9.19E+17,4.16E+16,2.49E+18,2.09E+14,5.09E+15,0,247,246.36,82,0,0,0,-1,0,0,253,3284,0,0,0,162,0,1515,1,0,0,0,0,0,0,0,0,0,1
124,0.45161,0.46774,29.75,998.27,55.161,3309.7,0.20183,4.2513,128,0.42188,0.40625,28.633,1004.5,3.9922,137.8,49.688,2981.2,7.0312,421.88,0.18406,3.9114,0.027187,0.53635,369.91,2,133,100,95.24,25,-1000,50,113,113,99,152.29,2,135,8.8223,96.81,1.13,-19.33,1.35,116,123,99,0.062516,0.094947,-0.012364,-0.0034383,0.57143,0.97143,1.80E+16,6.21E+17,3.17E+16,1.90E+18,1.22E+14,2.42E+15,0,255,251.99,12,0,0,0,-1,0,0,340,4131,0,0,0,182,0,3691,0,1,0,0,0,0,0,0,1,0,0
131,0.66412,0.32061,35.466,1281.8,59.084,3545,0.23471,5.0282,77,0.61039,0.22078,29.506,1060.9,4.1429,147.23,49.87,2992.2,7.013,420.78,0.17835,3.7382,0.033766,0.75723,424.27,2,134,100,97.84,25,-1000,50,131,131,99,136.53,2,81,24.466,96.13,1.69,-75.7,2.06,68,72,99,-0.019754,-0.02283,0.0038447,0.0021668,0.59248,1.037,1.87E+16,6.63E+17,3.16E+16,1.90E+18,1.52E+14,3.41E+15,0,255,251.99,44,0,0,0,-1,0,0,394,5134,0,0,0,167,0,2128,0,0,1,0,0,0,0,1,0,0,0
16,0.75,0.25,33.312,1115.1,60,3600,0.27,6.2667,51,0.72549,0.039216,26.216,905.59,5.4314,188.69,45.882,2752.9,9.4118,564.71,0.15765,3.24,0.033725,0.6319,78.14,2,16,100,98.58,25,-1000,50,16,16,48.15,167.35,2,52,6.1319,96.68,3.22,-31.62,3.8,41,48,99,-0.032946,-0.059064,-0.076718,-0.14368,0.53398,1.0295,2.45E+16,8.50E+17,4.24E+16,2.54E+18,1.52E+14,2.85E+15,0,48,48,70,0,0,0,-1,0,0,48,594,0,0,0,197,0,1332,1,0,0,0,0,0,0,0,0,0,1
32,0.375,0.5625,33.625,1215.6,56.25,3375,0.21792,4.5062,51,0.37255,0.35294,25.176,880.94,7.1569,247.16,43.529,2611.8,12.941,776.47,0.1715,3.749,0.046536,0.97882,120.28,2,32,100,96.68,25,-1000,50,30,30,90.28,238.07,2,51,0,97.23,4.67,-82.37,5.26,40,48,99,-0.041626,-0.050304,0.024837,0.025013,0.5422,0.98226,3.22E+16,1.11E+18,5.83E+16,3.50E+18,2.10E+14,4.41E+15,0,90,90,141,0,0,0,-1,0,0,90,1171,0,0,0,268,0,1269,0,0,1,0,0,0,0,0,1,0,0
47,0.46809,0.44681,31.809,1113.5,54.894,3293.6,0.19801,4.0176,118,0.4322,0.28814,25.076,878.09,6.7797,237.15,43.22,2593.2,11.695,701.69,0.17424,3.718,0.045198,0.95684,159.4,2,47,100,96.85,25,-1000,50,43,43,99,522.55,2,123,20.065,95.43,4.25,-247.38,4.49,95,109,99,-0.056537,-0.082218,-0.02453,-0.037462,0.50295,1.0007,3.05E+16,1.07E+18,5.27E+16,3.16E+18,2.04E+14,4.31E+15,0,129,129,163,0,0,0,-1,0,0,129,1645,0,0,4,553,0,2966,0,0,1,0,0,0,0,0,1,0,0
57,0.35088,0.61404,34.035,1213.4,57.895,3473.7,0.21637,4.5766,48,0.29167,0.41667,25.062,889.56,7.3958,263.27,42.5,2550,12.5,750,0.15694,3.2036,0.046111,0.86222,192.49,2,57,100,98.95,25,-1000,50,54,54,99,226.3,2,49,4.2227,97.72,4.62,-64.44,5.23,38,44,99,-0.0041408,-0.0065196,0.0019218,0.003691,0.53112,0.97098,3.33E+16,1.19E+18,5.63E+16,3.38E+18,2.08E+14,3.88E+15,0,166,166,140,0,0,0,-1,0,0,163,2090,0,3,0,256,0,1186,1,0,0,0,0,0,0,0,0,1,0
51,0.52941,0.35294,30.294,1054.3,52.941,3176.5,0.21307,4.6659,126,0.37302,0.42857,27.587,955.27,5.746,198.95,48.095,2885.7,10,600,0.18857,4.04,0.037354,0.74635,165.4,2,52,100,94.67,25,-1000,50,45,45,99,403.96,2,128,5.6303,98.29,3.16,-108.95,3.39,106,122,99,-0.010464,-0.0027226,-0.016457,-0.011616,0.5748,0.97154,2.59E+16,8.96E+17,4.50E+16,2.70E+18,1.68E+14,3.36E+15,0,135,135,93,0,0,0,-1,0,0,135,1705,0,1,0,434,0,3482,0,0,1,0,0,0,0,0,0,1,0
38,0.65789,0.23684,29.816,1011.1,53.684,3221.1,0.21158,4.5926,115,0.54783,0.26957,28.157,977.41,2.9043,91.357,49.043,2942.6,5.7391,344.35,0.19212,4.0943,0.023188,0.50412,129.31,2,38,100,97.63,25,-1000,50,33,33,99,39.84,2,119,19.628,96.33,0.33,-15.8,0.59,106,106,69.83,-0.16205,-0.21473,-0.034163,-0.061492,0.59259,1.035,1.31E+16,4.11E+17,2.58E+16,1.55E+18,1.04E+14,2.27E+15,0,102,102,0,40,40,0,-1,0,0,99,1243,0,1,0,70,0,3291,1,0,0,0,0,0,0,1,0,0,0
82,0.21951,0.67073,31.476,1118.7,53.415,3204.9,0.1922,4.052,88,0.21591,0.625,29.75,1058.2,3.8068,141.92,50.455,3027.3,6.1364,368.18,0.18894,4.0929,0.019394,0.32455,249.7,2,82,100,97.3,25,-1000,50,73,73,99,84.11,2,89,7.9537,97.22,0.95,-53.82,1.28,79,83,99,-0.0003876,-0.0016707,-0.020035,-0.016224,0.56977,1.0409,1.71E+16,6.39E+17,2.76E+16,1.66E+18,8.73E+13,1.46E+15,0,220,220,23,0,0,0,-1,0,0,220,2826,0,0,0,114,0,2603,1,0,0,0,0,0,0,0,0,0,1
95,0.54737,0.34737,31.642,1125.8,53.684,3221.1,0.19453,4.0738,60,0.25,0.41667,23.267,816.83,7.8667,286.4,40,2400,13,780,0.15511,3.2133,0.054222,1.1964,285.81,2,95,100,96.51,25,-1000,50,85,85,99,320.31,2,62,7.5156,95.31,5.17,-102.56,5.65,48,54,99,-0.014855,-0.0063989,-0.0070081,0.0029372,0.59872,0.96342,3.54E+16,1.29E+18,5.85E+16,3.51E+18,2.44E+14,5.39E+15,0,255,251.99,174,0,0,0,-1,0,0,256,3290,0,0,0,350,0,1408,0,1,0,0,0,0,0,0,1,0,0
28,0.28571,0.53571,26.75,897.46,47.143,2828.6,0.15857,3.1852,82,0.28049,0.47561,26.366,923.63,6.2805,209.94,45,2689,11.707,702.44,0.19236,4.3507,0.040163,0.80374,93.17,2,29,100,91.32,25,-1000,50,21,21,63.17,322.85,2,88,9.3109,94.09,3.67,-127.59,4.01,69,80,99,-0.0026774,0.025894,-0.0090464,-0.0037796,0.50696,1.0029,2.83E+16,9.45E+17,5.27E+16,3.16E+18,1.81E+14,3.62E+15,0,69,69,136,0,0,0,-1,2,0,63,773,0,0,0,353,0,2202,1,0,0,0,0,0,0,0,0,1,0
25,0.6,0.2,27,927.24,48,2880,0.2032,4.6661,81,0.41975,0.20988,20.198,659.09,6.321,216.86,37.568,2245,11.111,666.67,0.14189,2.9393,0.044115,0.92642,90.17,2,25,100,98.25,25,-1000,50,20,20,60.17,313.44,2,82,17.766,96.39,3.82,-86.65,4.19,63,66,99,-0.099349,-0.14928,-0.098721,-0.11621,0.51517,0.97771,2.85E+16,9.77E+17,5.00E+16,3.00E+18,1.99E+14,4.17E+15,0,60,60,147,0,0,0,-1,0,0,60,748,0,0,0,343,0,1640,1,0,0,0,0,0,0,1,0,0,0
14,0.21429,0.5,23.786,827.36,42.857,2571.4,0.18476,3.9714,52,0.5,0.23077,23.962,799.62,6.5192,209.02,43.846,2630.8,12.692,761.54,0.15821,3.2162,0.051282,1.1205,57.08,2,15,100,91.31,25,-1000,50,9,9,27.09,218.44,2,52,7.0379,95.85,4.2,-122.56,4.78,40,48,99,0.095109,0.09649,0.028204,0.066727,0.53452,1.009,2.94E+16,9.41E+17,5.72E+16,3.43E+18,2.31E+14,5.05E+15,0,30,30,123,0,0,0,-1,1,0,27,350,0,0,1,248,0,1219,0,0,1,0,0,0,0,1,0,0,0
94,0.47872,0.51064,35.245,1266.9,59.362,3561.7,0.22312,4.6824,94,0.45745,0.38298,29.723,1056.4,5.5,194.35,50.426,3025.5,9.5745,574.47,0.18156,3.6922,0.036879,0.79943,306.88,2,96,100,97.47,25,-1000,50,92,92,99,293.93,2,99,3.2531,97.37,2.97,-125.66,3.27,83,96,99,-0.0015115,0.0037227,-0.015956,-0.021885,0.522,0.99902,2.48E+16,8.75E+17,4.31E+16,2.59E+18,1.66E+14,3.60E+15,0,255,251.99,99,0,0,0,-1,0,0,277,3596,0,0,0,324,0,2748,1,0,0,0,0,0,0,0,0,0,1
100,0.72,0.26,34.93,1250.6,58.8,3528,0.23987,5.1228,123,0.68293,0.21138,32.106,1156.9,2.3415,84.618,53.659,3219.5,3.9024,234.15,0.20293,4.336,0.018103,0.40856,324.94,2,102,100,97.84,25,-1000,50,99,99,99,34.16,2,125,100,97.55,25,-1000,50,121,121,4.17,-0.013933,-0.015988,-0.014122,-0.019216,0.5,1,1.05E+16,3.81E+17,1.76E+16,1.05E+18,8.15E+13,1.84E+15,0,255,251.99,0,113,113,0,-1,0,0,295,3820,0,-1,1,0,4,3966,1,0,0,0,0,0,0,0,0,0,1
106,0.65094,0.29245,33.604,1205.9,56.604,3396.2,0.21296,4.385,81,0.51852,0.28395,28.765,1038.8,5.679,201.83,48.148,2888.9,9.6296,577.78,0.19292,4.0415,0.033251,0.64329,330.97,2,107,100,98.09,25,-1000,50,100,100,99,230.04,2,86,7.4845,96.56,2.67,-17.5,3.02,69,81,99,-0.011357,-0.013334,-0.010138,-0.012718,0.67901,0.99285,2.56E+16,9.09E+17,4.34E+16,2.60E+18,1.50E+14,2.90E+15,0,255,251.99,101,0,0,0,-1,0,0,301,3914,0,0,0,260,0,2404,0,0,1,0,0,0,0,0,1,0,0
95,0.48421,0.43158,31.926,1120.2,54.947,3296.8,0.20098,4.0803,99,0.43434,0.43434,30.657,1089.1,2.9798,102.6,52.121,3127.3,5.4545,327.27,0.19677,4.1838,0.024781,0.59798,294.83,2,97,100,97.11,25,-1000,50,88,88,99,20.45,2,99,3.6008,98.78,0.21,-6.31,0.51,90,95,50.4,-0.045141,-0.072925,-0.026194,-0.039867,0.53362,0.99712,1.34E+16,4.62E+17,2.46E+16,1.47E+18,1.12E+14,2.69E+15,0,255,251.99,0,31,31,0,-1,0,0,265,3376,0,0,0,50,0,3042,0,0,1,0,0,0,0,1,0,0,0
42,0.40476,0.52381,32.738,1162.9,55.714,3342.9,0.1981,4.1568,27,0.14815,0.44444,20.963,745.85,7.7407,270.26,35.556,2133.3,13.333,800,0.12444,2.5857,0.049877,1.0375,147.37,2,42,100,98.5,25,-1000,50,39,39,99,163.82,2,27,2.346,95.75,6.07,-27.96,7.18,19,23,99,-0.022305,-0.012396,-0.018397,-0.031585,0.57411,0.87798,3.49E+16,1.22E+18,6.00E+16,3.60E+18,2.25E+14,4.67E+15,0,117,117,105,0,-1.93E-15,0,-1,0,0,117,1506,0,0,0,194,0,492,0,0,1,0,0,0,0,1,0,0,0
61,0.081967,0.55738,22.049,766.8,38.361,2301.6,0.1812,4.193,75,0.16,0.30667,16.2,566.57,8.0533,267.63,28,1680,15.2,912,0.1216,2.7026,0.066489,1.5108,147.36,2,64,100,88.94,25,-1000,50,39,39,99,461.2,2,76,51.17,90.41,6.07,-164.52,6.46,47,53,99,-0.013564,-0.0012844,0.059948,0.073921,0.57888,1.0493,3.63E+16,1.21E+18,6.85E+16,4.11E+18,2.99E+14,6.80E+15,0,117,117,221,0,0,0,-1,9,0,117,1482,0,1,7,491,0,1156,0,0,0,0,0,0,0,0,1,0,0
150,0.48,0.50667,34.92,1244.6,59.2,3552,0.21289,4.45,106,0.37736,0.43396,29.104,1047.8,6.0943,220.15,48.679,2920.8,10.189,611.32,0.17535,3.5821,0.036226,0.72327,478.41,2,156,100,97,25,-1000,50,149,149,99,359.91,2,117,1.8675,97.85,3.08,-84.69,3.33,97,109,99,0.0068259,0.019372,-0.0075614,-0.012429,0.58209,0.97209,2.74E+16,9.91E+17,4.59E+16,2.75E+18,1.63E+14,3.26E+15,0,255,251.99,116,0,0,0,-1,0,0,448,5792,0,0,0,390,0,3203,0,0,0,0,0,0,0,0,0,0,1
16,0.4375,0.25,23.75,824.5,41.25,2475,0.16167,3.2317,51,0.33333,0.33333,23.059,804.94,7.2353,251.59,40,2400,12.941,776.47,0.15974,3.4873,0.054902,1.2152,63.1,2,16,100,93.68,25,-1000,50,11,11,33.11,251.07,2,51,6.0552,97.09,4.92,-127.79,5.51,37,45,99,-0.041096,-0.074005,-0.037609,-0.032657,0.50562,0.99904,3.26E+16,1.13E+18,5.83E+16,3.50E+18,2.47E+14,5.47E+15,0,33,33,153,0,0,0,-1,0,0,33,419,0,0,0,281,0,1160,1,0,0,0,0,0,0,0,0,1,0
